cve_id,repo_url,commit_id,cls
1649,https://github.com/apache/struts,16e8f10f6664f4d5abbc64650a0b7a93cd49290b,neg
1650,https://github.com/apache/struts,735fd96114413181defb17cd49aa75da232a7040,neg
1651,https://github.com/apache/struts,2818f9218b826641fd15605c41be4324f5ebe4dc,neg
1652,https://github.com/apache/struts,b79c6959a4d5fbfd816e6dce660b095683ad987b,neg
1653,https://github.com/apache/struts,a2d87bd21fa3a00a7f0ba084c7fde7b323ac0bdb,neg
1654,https://github.com/apache/struts,e7a414fea354ccf6694f3d101d53f5ff311c69d2,neg
1655,https://github.com/apache/struts,8c3f7952dddbf2a8defc12e359e0a3870576adb5,neg
1656,https://github.com/apache/struts,aff7a560456ee776a9db9000fff8f49b12895cca,neg
1657,https://github.com/apache/struts,38e3734930f0ebbb844cc62f38e08f5097947c6e,neg
1658,https://github.com/apache/struts,6b131550a649106766f45c83279b036544afc58c,neg
1659,https://github.com/apache/struts,ce8ac8e3ce0070bd1a73c1202719e26e48800523,neg
1660,https://github.com/apache/struts,9ee5c4e6efb69898fa4cd6745ca40a36cc53c690,neg
1661,https://github.com/apache/struts,d0a25d688aedee99d31f06e94fc4fac6fad4227c,neg
1662,https://github.com/apache/struts,69e87d7122699455f6b5cafaa2f0f5d7c039d4a1,neg
1663,https://github.com/apache/struts,e73cc3fb0957bfb573545bcfd2572c061830b271,neg
1664,https://github.com/apache/struts,d4c76f520f394d256433ca9ce4dff248de39e35d,neg
1665,https://github.com/apache/struts,0b16543d6f5d48c3b2739871b7af609bf7b658b5,neg
1666,https://github.com/apache/struts,02b207fca529627f3a34660de86b51444461a7d2,neg
1667,https://github.com/apache/struts,d934c6e7430b7b98e43a0a085a2304bd31a75c3d,neg
1668,https://github.com/apache/struts,7d77dd3b8ef5a0696886a0b7962b348e03168560,neg
1669,https://github.com/apache/struts,2b8a805eb0794abd5c804c0bc9059e56b72c985f,neg
1670,https://github.com/apache/struts,dbcc05d102bf96d512a1a1ac1edbeb5a2c30b6a4,neg
1671,https://github.com/apache/struts,cb4802e73ee6d4129ca0d271eac784c6a8272d95,neg
1672,https://github.com/apache/struts,8d5dbc5b1940fccddc5608006c9ab4ea766e64dc,neg
1673,https://github.com/apache/struts,170f5226ea9509dad3e92eb812ba4ac1203470f6,neg
1674,https://github.com/apache/struts,e0f575ffbe5f319441b5a497d36daf49423f4fb4,neg
1675,https://github.com/apache/struts,1cec0e823ee53ca5e61606d059a7f1950c0aa7a5,neg
1676,https://github.com/apache/struts,09628422b99adb9ccb2a851feafcd3260526f178,neg
1677,https://github.com/apache/struts,ee00c132dd186c2ab74a4981ad8148c2f6d4e887,neg
1678,https://github.com/apache/struts,b75c0ba5e1f69d60ef2f57583d078ce72e6b2f66,neg
1679,https://github.com/apache/struts,e206cf9a75bbc1b084e0f86fec27e30111bb14b0,neg
1680,https://github.com/apache/struts,0c8366cb792227d484b9ca13e537037dd0cb57dc,neg
1681,https://github.com/apache/struts,d33a0c935fb7acc92db9135ca2055c6b187eba1a,neg
1682,https://github.com/apache/struts,2b584b92309485ae1c47624ecd8df052eea0500a,neg
1683,https://github.com/square/retrofit,54c8e17ad51bd35e75009233c3be6cdc3afe310e,neg
1684,https://github.com/square/retrofit,85c19da7897f71670d14a4d9d025aaaffa472a67,neg
1685,https://github.com/djmdjm/jBCrypt,b129c40bc8c207ecdd0a2f05cbf154b0a67110d4,neg
1686,https://github.com/apache/geode,0ba41deee1410ce8527a0e26d3aa246ba620ee78,neg
1687,https://github.com/apache/geode,4abb1d024977fa62bb617facd40bc899f9ebf1bc,neg
1688,https://github.com/apache/geode,6dcc0bdb3121e9075017ec97999b522fbb870b36,neg
1689,https://github.com/apache/geode,f4433fcc6ce2d28568b7bf08b9b936ad08d3d1bf,neg
1690,https://github.com/apache/geode,44e5d36d46216c4005c77619cce1f9cd47aa3ebf,neg
1691,https://github.com/apache/geode,6db1dc864812dee6cf0bf60a03de7fd13c0b74ce,neg
1692,https://github.com/apache/geode,f91792cd9c3531919b4d7ed0d0acd2d169fa68a1,neg
1693,https://github.com/apache/geode,fa2687c76a5fd93d968449a40450c28e8814ee58,neg
1694,https://github.com/apache/tomcat80,3d559fcfdd4e8c55a6a09c58cb92274bed5b98a2,neg
1695,https://github.com/apache/tomcat80,45301f5f8a0bb55ffa9c7c0e6c252d84550df99a,neg
1696,https://github.com/apache/tomcat80,7b68b0b4ca19e7fe93a9d5aa3979fb218a49c5a1,neg
1697,https://github.com/apache/tomcat80,ee9bc60f6893ff99da8b5bb066d91390b383cd39,neg
1698,https://github.com/apache/tomcat80,4d4bec627a97f9580231077a7df73192ef9759fc,neg
