,repo_url,commit_id,cls
49,https://github.com/apache/openjpa,87a4452be08b4f97274d0ccfac585ae85841e470,pos
50,https://github.com/apache/camel,22c355bb4ffb500405499d189db30932ca5aac9,pos
51,https://github.com/apache/struts,01e6b251b4db78bfb7971033652e81d1af4cb3e,pos
52,https://github.com/apache/cordova-plugin-file-transfer,2b31723708256c08c5209308eb6ccfb03e2ab990,pos
53,https://github.com/apache/tomcat70,b6974571c122f6a1e7ec74a90fa212976fa7b0ed,pos
54,https://github.com/wildfly/wildfly-core,40996ae6d5d3b6c1602a15f96b86a8d8a39b53eb,pos
55,https://github.com/apache/xalan-j,cbfd906cc5a1f1566fa1a98400c82e56077fae0c,pos
56,https://github.com/jenkinsci/email-ext-plugin,af2cc9bf649781c3c84c6891298db0d8601b193d,pos
57,https://github.com/apache/ofbiz,1c5d3856559d1eb4cdff5c0531346b4633541fa1,pos
58,https://github.com/eclipse/jetty.project,2f08ba29487aff6624dbf947b1fbd845cdd33464,pos
59,https://github.com/letonez/libpam4j,84f32f4001fc6bdcc125ccc959081de022d18b6d,pos
60,https://github.com/cloudfoundry/uaa,9730cd6a3bbb481ee4e400b51952b537589c469d,pos
61,https://github.com/spring-projects/spring-security-oauth,1c6815ac1b26fb2f079adbe283c43a7fd0885f3,pos
62,https://github.com/bcgit/bc-java,50a53068c094d6cff37659da33c9b4505becd389,pos
63,https://github.com/apache/cxf-fediz,b6ed9865d0614332fa419fe4b6d0fe81bc2e660d,pos
64,https://github.com/apache/struts,7e6f641ebb142663cbd1653dc49bed725edf7f56,pos
65,https://github.com/apache/commons-collections,e585cd0433ae4cfbc56e58572b9869bd0c86b611,pos
66,https://github.com/apache/tomcat,ece65c1a428094b1c6c17de3d7593f64e1bb1286,pos
67,https://github.com/SonarSource/sonarqube,08438a2c47112f2fce1e512f6c843c908abed4c7,pos
68,https://github.com/eclipse/jetty.project,53e8bc2a636707e896fd106fbee3596823c2cdc,pos
69,https://github.com/cloudfoundry/uaa,66132926f1bac0b878da5841be2f93fa5075d88f,pos
70,https://github.com/spring-projects/spring-amqp,aff4d0aefcdb99726fd739abf3b9bb96df97b0f,pos
71,https://github.com/apache/pdfbox,f0c0fb1af3c0419bdea2fe3d0ab1fe36a6d9dc2c,pos
72,https://github.com/bcgit/bc-java,4092ede58da51af9a21e4825fbad0d9a3ef5a223,pos
73,https://github.com/apache/tomcat80,c15c2aba8eb42425f9ebcfcaef579dada38ad3a2,pos
74,https://github.com/apache/commons-fileupload,774ef160d591b579f703c694002e080f99bcd28b,pos
75,https://github.com/apache/tomcat70,9649a2147ce04753bb0bbe2be8e66444670c6db5,pos
76,https://github.com/apache/geronimo,f8a612df7b06729bfd6c826e1a110d4bb40dc1f5,pos
77,https://github.com/spring-projects/spring-framework,1db7e02de3eb0c011ee6681f5a12eb9d166fea8,pos
78,https://github.com/bcgit/bc-java,73780ac522b7795fc165630aba8d5f5729acc839,pos
79,https://github.com/apache/struts,fc2179cf1ac9fbfb61e3430fa88b641d87253327,pos
80,https://github.com/apache/nifi,0127b02617530491a1a55aa72395cee583083956,pos
81,https://github.com/apache/tomcat70,a91516b80deaf1d0c6e04a7931765fdac34c4ccd,pos
82,https://github.com/apache/qpid-broker-j,30ca170c42c400b41340a81c6a69d33aa19bf189,pos
83,https://github.com/qos-ch/logback,f46044b805bca91efe5fd6afe52257cd02f775f8,pos
84,https://github.com/jenkinsci/jenkins,73afa0ca786a87f05b5433e2e38f863826fcad17,pos
85,https://github.com/restlet/restlet-framework-java,97a8d1d62612683817c785e99c4166bcde8cf1c,pos
86,https://github.com/apache/struts,34c80dae734e70f13c0e46f9c83602fb71318e58,pos
87,https://github.com/apache/camel,adc06a78f04c8d798709a5818104abe5a8ae4b3,pos
88,https://github.com/apache/tika,0c49c851979163334ea05cbebdd11ff87feba62d,pos
89,https://github.com/apache/tomcat70,c08641da04d31f730b56b8675301e55db97dfe88,pos
90,https://github.com/inversoft/prime-jwt,abb0d479389a2509f939452a6767dc424bb5e6ba,pos
91,https://github.com/apache/cxf,66c2c5b9,pos
92,https://github.com/cloudfoundry/uaa,1368817fe4f4899c06089c940830525bc0327ee,pos
93,https://github.com/facebook/buck,8c5500981812564877bd122c0f8fab48d3528ddf,pos
94,https://github.com/apache/camel,ce19353f1297c5d3dc59be21a1ead89c0a44907,pos
95,https://github.com/cloudfoundry/uaa,a1d523c7f150e56bf06df8b83ed1d416d6c1d3b,pos
96,https://github.com/FasterXML/jackson-dataformat-xml,eeff2c312e9d4caa8c9f27b8f740c7529d00524a,pos
97,https://github.com/apache/santuario-java,a09b9042f7759d094f2d49f40fc7bcf145164b25,pos
98,https://github.com/apache/struts,8a04e80f01350c90f053d71366d5e0c2186fded,pos
