cve_id,repo_url,commit_id,cls
1399,https://github.com/cloudfoundry/uaa,4390799d2e3cd48b9390c487a34af97569b84408,neg
1400,https://github.com/cloudfoundry/uaa,def8814f1ffd87b978b0acce63566f53202d6501,neg
1401,https://github.com/cloudfoundry/uaa,3af95797d4a1dcf55928272a277e0f6267fdaf76,neg
1402,https://github.com/cloudfoundry/uaa,4a8ac1bcdde9798239ffabda912e491ddfead9cd,neg
1403,https://github.com/cloudfoundry/uaa,06c28dc0de9fd509ee969cfe47d17f59a91df02c,neg
1404,https://github.com/cloudfoundry/uaa,7f014a358d567a724a4705d5f9167ff786138775,neg
1405,https://github.com/cloudfoundry/uaa,bc91ccd2029e8f1cea0c647f0c9aad4585f7a2c8,neg
1406,https://github.com/cloudfoundry/uaa,c4a3c0878ffc14768c37a37d6348bb38d549b5e8,neg
1407,https://github.com/cloudfoundry/uaa,9f2e2a8a0dffb16a93b2ae26ebf9e7dab4eecb2f,neg
1408,https://github.com/cloudfoundry/uaa,45072bc7de6c6b1268be95d79a9baa8efc49f3e4,neg
1409,https://github.com/cloudfoundry/uaa,4e652a6b5279ea99077fcfc46c5b8842267806c8,neg
1410,https://github.com/cloudfoundry/uaa,f98cde703b7047488f069f8fbd33ba0b213d3ea1,neg
1411,https://github.com/cloudfoundry/uaa,bf702dc0570703fc1c7477ac8bf931566cb57fda,neg
1412,https://github.com/cloudfoundry/uaa,eff40996adf594f8c7b1b51fe0e530794506a9ba,neg
1413,https://github.com/cloudfoundry/uaa,03aac6fc077cd8fa162c127153b965c94d4d48b8,neg
1414,https://github.com/cloudfoundry/uaa,558d83596a8ea0775d756b16c436d50ae9bfafd2,neg
1415,https://github.com/cloudfoundry/uaa,45b0b7606b149dc125678c70218d8b43b73026f2,neg
1416,https://github.com/cloudfoundry/uaa,dcfd8b576c1b11d1224706bb45fd826bac68fead,neg
1417,https://github.com/cloudfoundry/uaa,cbe425ee95175a707e1b102b8662301bbcc363a0,neg
1418,https://github.com/cloudfoundry/uaa,e85e8e1e34dac4ece61ad10d84af900d9793c124,neg
1419,https://github.com/apache/ambari,5122671d0076612f4b39f4ae51c2ad627544d768,neg
1420,https://github.com/apache/ambari,39b38a230e6a21dad576127893a6a582e5a37874,neg
1421,https://github.com/letonez/libpam4j,9c70eaa1dd86f0026f1f9196eab5dbbb8dc33e99,neg
1422,https://github.com/apache/santuario-java,0a4a0078056095b9e6d285ec427c1ab1e454415b,neg
1423,https://github.com/apache/santuario-java,056532bcdee6786034806ef0e3bb31987acd3d6b,neg
1424,https://github.com/apache/santuario-java,260c4eaafdd24fb026760c8df3701107ac7304d8,neg
1425,https://github.com/apache/santuario-java,5515ca6df132d05b51694e68940bffc3d5c7fd71,neg
1426,https://github.com/spring-projects/spring-amqp,a1cc213cdfe177e50ed8eb8726d2a87de9ea5ca8,neg
1427,https://github.com/spring-projects/spring-amqp,5bf43e7404dbb943d1da823197839efcb47644b4,neg
1428,https://github.com/spring-projects/spring-amqp,f9ad86b9de8fc04056c2989063318077cf8f6937,neg
1429,https://github.com/spring-projects/spring-amqp,41ccf8a1855c2435dc0171227956fd1aac18702e,neg
1430,https://android.googlesource.com/platform/frameworks/opt/telephony,b563e820f028513a6f0ec301434f03141eeedba9,neg
1431,https://github.com/jenkinsci/ownership-plugin,9d65f49d6f3fc39fbaa91222c3faff7afacea544,neg
1432,https://github.com/apache/cayenne,b10cd803a005065ed55f07ba57eb9dce3b5addbf,neg
1433,https://github.com/jenkinsci/depgraph-view-plugin,0c179c53f73d2351e20f65d16afd252ba92a32c2,neg
1434,https://github.com/orbeon/orbeon-forms,ea63bd642a0e8bf5611a866339ec5b6957fee34e,neg
1435,https://github.com/jenkinsci/pmd-plugin,dc64c566a90041a9df33b668e539c9b3eb82e86d,neg
1436,https://github.com/wildfly/wildfly,34bad9aca6a2495d40a19ccd3f9a2880b45f305f,neg
1437,https://github.com/jenkinsci/ansible-plugin,cfbe31957aa2110c1ab4b08f76f8f3b38d5c2386,neg
1438,https://github.com/apache/nifi,f120952ab79d844b92c9d7e1014068065250635f,neg
1439,https://github.com/apache/nifi,969bbe654c572f4156c71f1d05045219d433eab6,neg
1440,https://github.com/apache/nifi,08d0f3e59622d26ebc90d9fd61561e6be3e151fa,neg
1441,https://github.com/apache/nifi,c412445a1f15c9138009b52a2dd518ab5c69a3f4,neg
1442,https://github.com/apache/nifi,f180d5d2f1713d5aa7037eceea6cb917e41f3d08,neg
1443,https://github.com/apache/nifi,e1a59c47b7373c1165cc10623e4a2c945e470a4b,neg
1444,https://github.com/apache/nifi,ed27ed04498bd6f0f5c3b65c403aaca19954286a,neg
1445,https://github.com/spring-projects/spring-data-commons,cc6b298af6f271dbc7ac092a1f33bfe12fc9672c,neg
1446,https://github.com/spring-projects/spring-data-commons,613cf08f7255056a2a2d185b6e6c0f2c50534ed3,neg
1447,https://github.com/spring-projects/spring-integration,0ee69a78feb36fd979da3f9c29d6000681b66d9c,neg
1448,https://github.com/jenkinsci/google-play-android-publisher-plugin,a4774b26121d8587cde582202ed633a24821bd5e,neg
