,repo_url,commit_id,cls
599,https://github.com/apache/tomcat,2d7dbfe4c63a4242a9b28fdb662d91ceb7a84630,pos
600,https://github.com/spring-projects/spring-webflow,084b4,pos
601,https://github.com/apache/struts,98d2692e434fe7f4d445ade24fe2c9860de1c13f,pos
602,https://github.com/apache/cxf,1a6b532d53a7b98018871982049e4b0c80dc837c,pos
603,https://github.com/apache/tomcat85,865e067f1f513ea0f5b876a89c7b8ff6cefedd7c,pos
604,https://github.com/netty/netty,524156f164a910b8b0978d27a2c700a19cd8048,pos
605,https://github.com/apache/ignite,340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49,pos
606,https://github.com/jenkinsci/checkstyle-plugin,365d6164ebce7b65ae010c71016924ef8b98c1a0,pos
607,https://github.com/x-stream/xstream,8542d02d9ac5d384c85f4b33d6c1888c53bd55d,pos
608,https://github.com/micromata/projectforge-webapp,422de35e3c3141e418a73bfb39b430d5fd74077e,pos
609,https://github.com/eclipse/jetty.project,979d6dbbf9416b1a0ad965e2b8a3b11a2d208627,pos
610,https://github.com/jenkinsci/jenkins,9de62915807deab61d6e780eed660428f9889b51,pos
611,https://github.com/igniterealtime/Openfire,c9cd1e521673ef0cccb8795b78d3cbaefb8a576a,pos
612,https://github.com/candlepin/candlepin,f4d93230e58b969c506b4c9778e04482a059b08c,pos
613,https://github.com/eclipse/jetty.project,b90ad09443e1771e37d23e393afe842759c20454,pos
614,https://github.com/vert-x3/vertx-web,f42b193b15a29b772fc576b2d0f2497e7474a7e,pos
615,https://github.com/apache/activemq,fed39c3619825bd92990cf1aa7a4e85119e00a6e,pos
616,https://github.com/apache/tomcat,50f1b1da794cd93b70ab5456d3c2c984408e1506,pos
617,https://github.com/FasterXML/jackson-dataformat-xml,f0f19a4c924d9db9a1e2830434061c8640092cc0,pos
618,https://github.com/apache/cxf,5df3f72f1a26b7c9ac2888ab65e41f4105706580,pos
619,https://github.com/apache/ofbiz,0187743b1ef3c847a2d6b8687070c909316936a6,pos
620,https://github.com/djmdjm/jBCrypt,0c28b698e79b132391be8333107040d774c79995,pos
621,https://github.com/apache/cxf,f8ed98e684c1a67a77ae8726db05a04a4978a445,pos
622,https://github.com/apache/jackrabbit,b7fa1ae39641936872617ff95363353b0345b777,pos
623,https://github.com/spring-projects/spring-framework,f4a2282d9d9f6e58029022c58311a1db07f7defc,pos
624,https://github.com/x-stream/xstream,c9b121a88664988ccbabd83fa27bfc2a5e0bd139,pos
625,https://github.com/apache/commons-compress,fdd7459bc5470e90024dbe762249166481cce769,pos
626,https://github.com/apache/tomcat85,16a57bc885e212839f1d717b94b01d154a36943a,pos
627,https://github.com/cloudfoundry/uaa,95b7d9e7fae534a362b98de1df5bf501cd52c481,pos
628,https://github.com/eclipse/jetty.project,a0b8321ef452dddff9bc6c14e3ac0108239bfa2c,pos
629,https://github.com/apache/tomcat,81bb49ad58fc7b1177a86ba82abf0271d07ceeb7,pos
630,https://github.com/jenkinsci/ccm-plugin,066cb43b4413b3490d822ec8b8a32072ebd213ca,pos
631,https://github.com/cloudfoundry/uaa,703542183b14b3ef1e04d68d83484d9eaaeb2f0,pos
632,https://github.com/bcgit/bc-java,413b42f4d770456508585c830cfcde95f9b0e93b,pos
633,https://github.com/umlet/umlet,e1c4cc6ae692cc8d1c367460dbf79343e996f9bd,pos
634,https://github.com/orientechnologies/orientdb,668ece96be210e742a4e2820a3085b215cf55104,pos
635,https://github.com/apache/poi,6050a68d5adfb4ffef1edb778add09bcee32d1c3,pos
636,https://github.com/bcgit/bc-java,25aca54734b861ef109ac4943c4a5f98c0c1b885,pos
637,https://github.com/apache/ofbiz,34125e42d1db74064482c296c871e11c92dc4527,pos
638,https://github.com/spring-projects/spring-framework,0e28bee0f155b9bf240b4bafc4646e4810cb23f,pos
639,https://github.com/OpenTSDB/opentsdb,a6a9ec4bc8a526951bc25bb19a145782bafaa8b0,pos
640,https://github.com/apache/ofbiz,1dcaab7f58c3f639c9e94b77861cb8f80c546b3c,pos
641,https://github.com/neo4j/neo4j,46de5d01ae2741ffe04c36270fc62c6d490f65c9,pos
642,https://github.com/apache/commons-compress,6e95697e783767f3549f00d7d2e1b002eac4a3d4,pos
643,https://github.com/apache/tomcat,c1357e649641844109711d60cacb98e4b5fcd3cb,pos
644,https://github.com/apache/ignite,82a7b8209fcf56971d12cb10410a38ed632215b,pos
645,https://github.com/apache/tomcat85,46dfedbc0523d7182be97f4244d7b6c942164485,pos
646,https://github.com/jenkinsci/ec2-plugin,180f7d0eae6031d67259a5d86d9d7d382f9eb05b,pos
647,https://github.com/AsyncHttpClient/async-http-client,3c9152e2c75f7e8b654beec40383748a14c6b51b,pos
648,https://github.com/spring-projects/spring-security,fed15f2b01b763158f6650afa13059203366974,pos
