cve_id,repo_url,commit_id,cls
1599,https://github.com/elastic/elasticsearch,f9f8856d89372be1a8577ea9bcdb47d8f47b7338,neg
1600,https://github.com/elastic/elasticsearch,9da8822aedcc01b4f44551947136b0f38425e2c5,neg
1601,https://github.com/elastic/elasticsearch,dfeb9379ab81d6de63a42dfdc82a5feb1252f4e0,neg
1602,https://android.googlesource.com/platform/frameworks/base,e65e310fc979fa708d7469d01e42188174e47cf8,neg
1603,https://android.googlesource.com/platform/frameworks/base,c718aa766fe6fd4dbd9980e9fa07bde2dd10c041,neg
1604,https://github.com/infinispan/infinispan,f43e3ab55449936dc9af51c235415bff13f7e975,neg
1605,https://github.com/jenkinsci/monitoring-plugin,921e1fc99b4ab2c59a2fab8bbdebe61377dcb30e,neg
1606,https://github.com/apache/spark,3e776d73b87b8dd7cda603e409dbc4eb258748bb,neg
1607,https://github.com/apache/spark,f4d0e917a28c360e8125459e3e60a7b136b773f7,neg
1608,https://github.com/primefaces/primefaces,b41acc66d548258ce3454a8b09a85d9185f5836f,neg
1609,https://github.com/apache/hadoop,ff576a506da28292d6f58fb2054f3cf9a0a4f046,neg
1610,https://github.com/apache/hadoop,7b7f3feadd4c8214fd6aaa3b2398abdbacd90d20,neg
1611,https://github.com/apache/hadoop,71e8db15fb9d31c751221b03b469da6b3e01dc99,neg
1612,https://github.com/apache/hadoop,4a657e932639fa30d50c9e4090edc63e529984e7,neg
1613,https://github.com/apache/hadoop,1e513bfc68c8de2976e3340cb83b6763c5d16813,neg
1614,https://github.com/apache/hadoop,ee651893c4a8ffe8891e6380848d5761bf9fcbd2,neg
1615,https://github.com/apache/hadoop,0583c27fb17153f86e4ad829c7f7f33bb3bda376,neg
1616,https://github.com/apache/hadoop,720de7eb4ca310e8d800938fbb56fd4de06fc6a5,neg
1617,https://github.com/apache/hadoop,d53121da36944eb3ad32bc5d4c6f6506aa0faa67,neg
1618,https://github.com/apache/hadoop,c579952abd66884352eddbfa69b54b612746d8c6,neg
1619,https://github.com/apache/hadoop,1a5978c561c12bf7d7fadb306025f03cf7ed6f33,neg
1620,https://github.com/jenkinsci/kubernetes-plugin,4537610fbcdeb4ae21e56290e8988759dc74b070,neg
1621,https://github.com/apache/syncope,68c3ead70e30b1e9c17054d646731dee903b0007,neg
1622,https://github.com/apache/syncope,3479e5fecc4a3c91009a862f679be146a6852833,neg
1623,https://github.com/apache/syncope,86aaa5155167620dd4959c2e128fe3c7cd097f3a,neg
1624,https://github.com/apache/syncope,bac5e828fd81fc16122b60010ec9b42ee289b0bd,neg
1625,http://git.bouncycastle.org/repositories/bc-java,b9462df4be337d9a9e664f3720f48a33fb3ad18c,neg
1626,http://git.bouncycastle.org/repositories/bc-java,15de34bcd6006948afcb4876bf0f1daeff5abfb5,neg
1627,https://github.com/droolsjbpm/drools,1a0d15fd2e5b01d7e87185d378f717e98038d0e5,neg
1628,https://github.com/pippo-java/pippo,3b8746de71a62237a09a3ee63dcc9d64bd143283,neg
1629,https://github.com/pippo-java/pippo,81f161296ed6dd1d03fd9ac97c32d509ede4dd79,neg
1630,https://github.com/jenkinsci/mercurial-plugin,aa0c7f7b3e85abd09cce838a3a8d935940e447cb,neg
1631,https://github.com/apache/struts,c570a2b2bda34632760f69e84c3877a6004c855b,neg
1632,https://github.com/apache/struts,78e853bcb32ea91b84a070b3d2dc03ab14bc6b23,neg
1633,https://github.com/apache/struts,c07020cb7cc1d1a8eb15cacc7f62be3a864474f8,neg
1634,https://github.com/apache/struts,dcd940976436119a06653668fb31a8ecca1d7c72,neg
1635,https://github.com/apache/struts,27f9f37eb7abd53d711de4523e0d7c49955f778e,neg
1636,https://github.com/apache/struts,176a0d77522e6c69099f01cff0a1c88568fabc19,neg
1637,https://github.com/apache/struts,7dd83dff485d324980f3d22c726cfd969ecf41f8,neg
1638,https://github.com/apache/struts,e75a5ae94689215aa652ed789729c838df89b756,neg
1639,https://github.com/apache/struts,5a5a2fff20d6a02a502e183ad248399dd0fda722,neg
1640,https://github.com/apache/struts,f52f2221b2e6b2589c5c6a434ba923bca572a625,neg
1641,https://github.com/apache/struts,522abf29c0182af4ed4d4bb814a2cca285e03caa,neg
1642,https://github.com/apache/struts,63d045c731f11838aeabb038b11b0d8ac7db09db,neg
1643,https://github.com/apache/struts,b13e7857ffcd40446e2a9629ae49949b3c441c94,neg
1644,https://github.com/apache/struts,f48c0e37f315fe0d332ca0dab26ccd32f36347ea,neg
1645,https://github.com/apache/struts,cf7bfe63e25589edf2cb1a7ed23bb134348a90e4,neg
1646,https://github.com/apache/struts,9376bb0ca16595cac0a1d03fb7b4fa55ab66a8f3,neg
1647,https://github.com/apache/struts,7b922cd5d5bc2885b85cda8509b7b4ef6ca243fc,neg
1648,https://github.com/apache/struts,b4dfad3a542280189d28cb90718bcadbbfb29576,neg
