cve_id,repo_url,commit_id,cls
1099,https://github.com/umlet/umlet,44337e76cac72717478fcd9789c0f4e30501cb8d,neg
1100,https://github.com/restlet/restlet-framework-java,aa9a9dfad7e431145cb1831e2df0ba9aa47824c9,neg
1101,https://github.com/restlet/restlet-framework-java,400cb5b8debd7b3ae02a90c40620f8378fe5e4d4,neg
1102,https://github.com/restlet/restlet-framework-java,f6f8edcf6e4002152d554f466a3f6c806255bfc3,neg
1103,https://github.com/jenkinsci/git-client-plugin,3868dea2bb4dabf9f46c9d6f0d845f3fac853e5a,neg
1104,https://github.com/facebook/buck,07d41d9c49a1d8e435cb0acc7b779e8fd9ef56ad,neg
1105,https://github.com/codehaus-plexus/plexus-archiver,8dfa12d6100b93667912c92f10bef9e256fa71cb,neg
1106,https://github.com/jenkinsci/favorite-plugin,2e541864e055a8d471b5dfc5f83eceefc1770b9f,neg
1107,https://github.com/cloudfoundry-incubator/credhub,eb8dd8b52c538abdf36fbfd8de26df5e1dfc3853,neg
1108,https://github.com/cloudfoundry-incubator/credhub,621b87e097381e10d5a80cab5b0624a297728527,neg
1109,https://github.com/qos-ch/logback,2db3b0f5ccd8b37b772fdb8632d45796327bb21d,neg
1110,https://github.com/apache/logging-log4j2,47302ead2f0ede333be1947eab05b2f75ea5f34d,neg
1111,https://github.com/jenkinsci/ec2-plugin,5b776efdd8339434a4cae761cb47e18291eef853,neg
1112,https://github.com/apache/derby,1870e8fa7f0329bd454fe14af496f5f6de826257,neg
1113,https://github.com/apache/derby,8905efea5896a416469c42a9c1b0485c80b7b467,neg
1114,https://github.com/fusesource/hawtjni,d51150814672b4d43830a0c890ad6aac27017bfd,neg
1115,https://github.com/jenkinsci/jenkins,4d3549a17fe46209a614f63cd7bdfc2d4276b9b9,neg
1116,https://github.com/jenkinsci/jenkins,e7e1bf87f39d47e993c16e78a7d8eeece3cc822f,neg
1117,https://github.com/jenkinsci/jenkins,b67a30f8daff936c91fd54b90bef6c366707a8f1,neg
1118,https://github.com/jenkinsci/jenkins,0478efb68130fd434ff83829633d6f3d51e6a569,neg
1119,https://github.com/jenkinsci/jenkins,e8f6410793b418be3786b38dbe4fddfbb23db4cf,neg
1120,https://github.com/jenkinsci/jenkins,3fdf226aaa6d654c99ad60f3e8aeb5488f15690f,neg
1121,https://github.com/jenkinsci/jenkins,d96a5fd27a9cf8d709f83846004942bd1329700e,neg
1122,https://github.com/jenkinsci/jenkins,da8eba20babf217abd7fb7f1cd84bdcd5b729209,neg
1123,https://github.com/jenkinsci/jenkins,6f053b9028163151cc8adb73d1679ea1bb02141b,neg
1124,https://github.com/jenkinsci/jenkins,1bd19d6e37701ea44547a8594cc7f247a30754f7,neg
1125,https://github.com/jenkinsci/jenkins,ed2c75eb76307461e8694bdd342ced4e1154920d,neg
1126,https://github.com/jenkinsci/jenkins,3a603cf5786f6ecc41ee077015295685530e3a97,neg
1127,https://github.com/jenkinsci/jenkins,68f77104a4551722a583dded7896afff09e17efd,neg
1128,https://github.com/jenkinsci/jenkins,9b53643c7a573f64fe199ca8c9f5b60d8a3d771f,neg
1129,https://github.com/jenkinsci/jenkins,c574a1fe433e6118d4d54ea10739cc28252c5cb2,neg
1130,https://github.com/jenkinsci/jenkins,c8de7dda19781061b909a03113a009700bbc2abd,neg
1131,https://github.com/jenkinsci/jenkins,3e0e971ec901a3412c585804a2c368a43a8e941f,neg
1132,https://github.com/jenkinsci/jenkins,6232491965ab654ea9a020c3088421ce2d61705c,neg
1133,https://github.com/jenkinsci/jenkins,5a8bbcd4755485684ddd77bf562c637a471623c8,neg
1134,https://github.com/jenkinsci/jenkins,9bc7e21dc0bd679e7b6506f264079630493237d4,neg
1135,https://github.com/jenkinsci/jenkins,1966fe5325a0fc912e0f276bf9804b027e17ef37,neg
1136,https://github.com/jenkinsci/jenkins,c7d000027b75a7aa9d2a42149e40fc5d4d81c0c8,neg
1137,https://github.com/jenkinsci/jenkins,4c55f9070110bde3149e094248b317d5b8e30a25,neg
1138,https://github.com/jenkinsci/jenkins,d1376156221a21695c9f9eee841899d65bbca09e,neg
1139,https://github.com/jenkinsci/jenkins,9bb90f8ea6986cbccc18c8d0346475b3e6f57f58,neg
1140,https://github.com/jenkinsci/jenkins,404384eefe9e5abf65ae68b4b1bf0accf3dff8eb,neg
1141,https://github.com/jenkinsci/jenkins,cd428472b5c8960368485ed0fe08f73b83987bb0,neg
1142,https://github.com/jenkinsci/jenkins,3e66acc7eb7020a9dad2fe33d782b1d1b5a6414f,neg
1143,https://github.com/jenkinsci/jenkins,73e2c9fb8f087aa7f93cd5d6a8dfd944f6d6b546,neg
1144,https://github.com/jenkinsci/jenkins,ff644b6700e5490eb62b4a065e7f92ff7ac8a51e,neg
1145,https://github.com/jenkinsci/jenkins,8d82be44592b7d2a82cc333b890313f6f90a08b4,neg
1146,https://github.com/jenkinsci/jenkins,62a295ecf409bef305a308b0dd425590002e2d9f,neg
1147,https://github.com/jenkinsci/jenkins,6ad91b9799ce7eb6db8e6a4ee5a7e81d0a872fe3,neg
1148,https://github.com/jenkinsci/jenkins,495b3c41202cf3de16e90bda709ab370087e4f6b,neg
