
,repo_url,commit_id,cls
299,https://github.com/ronsigal/Resteasy,9b7d0f574cafdcf3bea5428f3145ab4908fc6d83,pos
300,https://github.com/jenkinsci/pipeline-build-step-plugin,3dfefdec1f7b2a4ee0ef8902afdea720b1572cb3,pos
301,https://github.com/apache/pdfbox,f7dc8eed7df007c88421919932e2d4de44d2ae2,pos
302,https://github.com/undertow-io/undertow,facb33a5cedaf4b7b96d3840a08210370a806870,pos
303,https://github.com/apache/activemq,729c4731574ffffaf58ebefdbaeb3bd19ed1c7b7,pos
304,https://github.com/apache/struts,9d47af6ffa355977b5acc713e6d1f25fac260a2,pos
305,https://github.com/jenkinsci/build-publisher-plugin,7f80f0d7c9cd96a2d660eeb8b695297bef064059,pos
306,https://github.com/apache/commons-fileupload,388e824518697c2c8f9f83fd964621d9c2f8fc4c,pos
307,https://github.com/apache/struts,237432512df0e27013f7c7b9ab59fdce44ca34a5,pos
308,https://github.com/apache/xerces2-j,0bdf77af1d4fd26ec2e630fb6d12e2dfa77bc12b,pos
309,https://github.com/apache/tomcat70,a2fede48c2d8130db216ea2261c376d723021aa4,pos
310,https://github.com/apache/hadoop,5e6ee5aafb9b9f200d906444e4731cfc60ac6eb,pos
311,https://github.com/apache/tomcat70,07dc0ea2745f0afab6415f22b16a29f1c6de5727,pos
312,https://github.com/apache/lucene-solr,3a4f885b18bc963a8326c752bd229497908f1db,pos
313,https://github.com/apache/tomcat80,2e5cc28052e84ba45196949ba602484221bbf33c,pos
314,https://github.com/jenkinsci/jenkins,ccc374a7176d7704941fb494589790b7673efe2,pos
315,https://github.com/apache/hadoop,11a425d11a329010d0ff8255ecbcd1eb51b642e,pos
316,https://android.googlesource.com/platform/frameworks/base,63363af721650e426db5b0bdfb8b2d4fe36abdb0,pos
317,https://github.com/pgjdbc/pgjdbc,cdeeaca47dc3bc6f727c79a582c9e4123099526e,pos
318,https://github.com/cloudfoundry/uaa,14c745aa293b8d3ce9cdd6bfbc6c0ef3f269b21,pos
319,https://github.com/apache/hadoop,722aa1db1f2ac3db0e70063022436a90f90643f,pos
320,https://github.com/apache/commons-compress,cca0e6e5341aacddefd4c4d36cef7cbdbc2a8777,pos
321,https://github.com/Wechat-Group/WxJava,6272639f02e397fed40828a2d0da66c30264bc0e,pos
322,https://github.com/square/okhttp,5377f25d9eed755328216912ef5e922c93e14f3,pos
323,https://github.com/apache/ofbiz,13c980be3edf51dee1a3e5acfbeaa5101ee27834,pos
324,https://github.com/apache/tomcat,299b26af66793438c323ea6b18462fa44683080f,pos
325,https://github.com/opennetworkinglab/onos,d59f36ce062b31be67221f6b668abaeb54011d49,pos
326,https://github.com/beanshell/beanshell,1ccc66bb693d4e46a34a904db8eeff07808d2ced,pos
327,https://github.com/FasterXML/jackson-databind,038b471e2efde2e8f96b4e0be958d3e5a1ff1d0,pos
328,https://github.com/pslegr/core-1,8131f15003f5bec73d475d2b724472e4b87d0757,pos
329,https://github.com/FasterXML/jackson-databind,7487cf7eb14be2f65a1eb108e8629c07ef45e0a,pos
330,https://github.com/apache/cxf-fediz,c68e4820816c19241568f4a8fe8600bffb0243cd,pos
331,https://github.com/apache/struts,554b9dddb0fbd1e581ef577dd62a7c22955ad0f6,pos
332,https://github.com/apache/commons-collections,3eee44cf63b1ebb0da6925e98b3dcc6ef1e4d610,pos
333,https://github.com/apache/tomcat70,c2508191c17acd5e530d80a623a4ac28a8b23128,pos
334,https://github.com/apache/jackrabbit,3903739363b79deb7579802fbc27b9b7448218b2,pos
335,https://github.com/bcgit/bc-java,874bab94a5baf426545948116cabe6f4ae338c20,pos
336,https://github.com/apache/poi,c702bc5ce58f9f11f408c7568cc96382c76641ef,pos
337,https://github.com/apache/tomcat,4e97b367a97a356d2f8bb9986875e20d0807d32c,pos
338,https://github.com/cloudfoundry/uaa,0a78612f981c541ad2d997e6a365f2a0b3e799d9,pos
339,https://github.com/jenkinsci/jenkins,2d16b459205730d85e51499c2457109b234ca9d9,pos
340,https://github.com/restlet/restlet-framework-java,c3015e4783c2a36e7528aa611c911b7d8c4ec5b,pos
341,https://github.com/apache/activemq,5fa0bbd5156f29d97dcf48fd9fdb6a0488a8df1a,pos
342,https://github.com/apache/tomcat,efb860b3ff8ebcf606199b8d0d432f76898040da,pos
343,https://github.com/spring-projects/spring-framework,2ae6a6a3415eebc57babcb9d3e5505887eda6d8,pos
344,https://github.com/apache/struts,74e26830d2849a84729b33497f729e0f033dc147,pos
345,https://github.com/apache/tomcat70,7b05232350c11370ab9385185a57ccd1fe7da09f,pos
346,https://github.com/apache/tomcat70,6b23790bf7dc4233affaacec57e06cff6b6c6fd3,pos
347,https://github.com/apache/tomcat70,970e615c7ade6ec6c341470bbc76aa1256353737,pos
348,https://github.com/apache/hbase,942e09b71eef5bd9fdb1c8711125c4bc1193bcdc,pos
