
,repo_url,commit_id,cls
99,https://github.com/BigBadaboom/androidsvg,44e4fbf1d0f6db295df34601972741d4cf706cbd,pos
100,https://github.com/spring-projects/spring-framework,5a711c05ec750f069235597173084c2ee796242,pos
101,https://github.com/apache/lucene-solr,b091934f9e98568b848d0584a1145c8e514cbd21,pos
102,https://github.com/apache/tomcat,dfa40863421d7681fed893b4256666491887e38c,pos
103,https://github.com/apache/tomcat70,74a0585c82d981e80c82cd88d1cbcdb80082b77b,pos
104,https://github.com/apache/camel,7d19340bcdb42f7aae584d9c5003ac4f7ddaee36,pos
105,https://github.com/looly/hutool,8d7d0b7fb5ea4f7447b40131bffc1ec506a6528e,pos
106,https://github.com/apache/tomcat,a2538ce78f83b7376c48d12d8247600079d789b1,pos
107,https://github.com/apache/tomcat,150bc791ac3ba40081425dd1c37a053fbb02b339,pos
108,https://github.com/apache/tomcat85,f5e06b8c743b1daa9eb5e817863958b6b320e044,pos
109,https://github.com/apache/tomcat55,644dfdf96cf82fcd2a2046d93f2b5495f7e94584,pos
110,https://github.com/apache/tomcat70,0c5d3a903598abd7c7ebe1b00e27a6574339c417,pos
111,https://github.com/apache/tomcat,639e20992a66d7a42fb59c974db91c8a0f730a1e,pos
112,https://github.com/apache/struts,15857a69e7baf3675804495a5954cd0756ac8364,pos
113,https://github.com/spring-projects/spring-framework,f2694a8ed93f1f63f87ce45d0bb638478b426acd,pos
114,https://github.com/apache/tomcat,1735d7f55094c3775c7d94e4f8568336dbe1a738,pos
115,https://github.com/vert-x3/vertx-web,d814d22ade14bafec47c4447a4ba9bff090f05e,pos
116,https://github.com/kawasima/struts1-forever,eda3a79907ed8fcb0387a0496d0cb14332f250e8,pos
117,https://github.com/apache/wicket,dffba2ce410ec7e917ad350d3528af4df67bc348,pos
118,https://github.com/apache/tomcat85,d5b170705d24c386d76038e5989045c89795c28c,pos
119,https://github.com/apache/lucene-solr,f230486ce6707762c1a6e81655d0fac52887906d,pos
120,https://github.com/apache/struts,352306493971e7d5a756d61780d57a76eb1f519a,pos
121,https://github.com/apache/tomcat,763a56b45999653ce648a18462b8a826809215b1,pos
122,https://github.com/apache/hadoop,f20aa38a1de73dd4a0b3a5b30636e8af246cd36,pos
123,https://github.com/FasterXML/jackson-databind,ddfddfba6414adbecaff99684ef66eebd3a92e92,pos
124,https://github.com/apache/tomcat,593a2447e6ebe465585cfa07e93b5635dffa1c70,pos
125,https://github.com/FasterXML/jackson-databind,28badf7ef60ac3e7ef151cd8e8ec010b8479226,pos
126,https://github.com/apache/cordova-plugin-file-transfer,8fcdb1aa3deb892691b44bdf57e8d780da09e2a4,pos
127,https://github.com/apache/cxf-fediz,acdbe8c213576792dd95d87315bcc181ea61b57f,pos
128,https://github.com/elastic/elasticsearch,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6,pos
129,https://github.com/jenkinsci/android-lint-plugin,4a19f962ebde3f705880b0e8148731d8dac9db2d,pos
130,https://github.com/apache/tomcat55,4faaca9353e5e3f963c7a674b3ac6a0bd1c3757e,pos
131,https://github.com/jenkinsci/depgraph-view-plugin,d442ff671965c279770b28e37dc63a6ab73c0f0e,pos
132,https://github.com/apache/camel,8afc5d1757795fde715902067360af5d90f046d,pos
133,https://github.com/apache/tika,d1bc09386405d28d6b0f0a29ce8c3e7efd72d6c7,pos
134,https://github.com/jenkinsci/jenkins,3dc13b957b14cec649036e8dd517f0f9cb21fb04,pos
135,https://github.com/apache/struts,87935af56a27235e9399308ee1fcfb74f8edcefa,pos
136,https://github.com/opennetworkinglab/onos,af1fa39a53c0016e92c1de246807879c16f507d6,pos
137,https://github.com/jenkinsci/jenkins,c3351d2e7c3edfee82b9470e9aa1168982296072,pos
138,https://github.com/apache/tika,8a6a9e1344f5b10ebfa1a189dc3c30d0da2b9d4,pos
139,https://github.com/jenkinsci/jenkins,8ac74c350779921598f9d5edfed39dd35de8842a,pos
140,https://github.com/swagger-api/swagger-codegen,90857e898884238d61dbfbd3ede5c7cc57de483f,pos
141,https://github.com/apache/struts,2306f5f7fad7f0157f216f34331238feb0539fa,pos
142,https://github.com/spring-projects/spring-security,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974,pos
143,https://github.com/apache/commons-collections,da1a5fe00d79e1840b7e52317933e9eb56e88246,pos
144,https://github.com/apache/cxf-fediz,90c898335786211d253c0503453e2f8b93e0d3fe,pos
145,https://github.com/javamelody/javamelody,aacbc46151ff4ac1ca34ce0899c2a6113071c66e,pos
146,https://github.com/apache/activemq,73a0caf758f9e4916783a205c7e422b4db27905,pos
147,https://github.com/apache/jackrabbit,283df6f101676579086400e30e8dd42eacd5ef33,pos
148,https://github.com/square/okhttp,784fabac7d1586a5614bd4bc8854fd62850dbe26,pos
