cve_id,repolink,commit_id,class
CVE-2013-4517,https://github.com/apache/santuario-java,a09b9042f7759d094f2d49f40fc7bcf145164b25,pos
CVE-2017-9804,https://github.com/apache/struts,8a04e80f01350c90f053d71366d5e0c2186fded,pos
CVE-2017-1000498,https://github.com/BigBadaboom/androidsvg,44e4fbf1d0f6db295df34601972741d4cf706cbd,pos
CVE-2015-3192,https://github.com/spring-projects/spring-framework,5a711c05ec750f069235597173084c2ee796242,pos
CVE-2017-9803,https://github.com/apache/lucene-solr,b091934f9e98568b848d0584a1145c8e514cbd21,pos
CVE-2017-5648,https://github.com/apache/tomcat,dfa40863421d7681fed893b4256666491887e38c,pos
CVE-2012-3439,https://github.com/apache/tomcat70,74a0585c82d981e80c82cd88d1cbcdb80082b77b,pos
CVE-2015-0263,https://github.com/apache/camel,7d19340bcdb42f7aae584d9c5003ac4f7ddaee36,pos
CVE-2018-17297,https://github.com/looly/hutool,8d7d0b7fb5ea4f7447b40131bffc1ec506a6528e,pos
CVE-2011-3190,https://github.com/apache/tomcat,a2538ce78f83b7376c48d12d8247600079d789b1,pos
CVE-2008-2938,https://github.com/apache/tomcat,150bc791ac3ba40081425dd1c37a053fbb02b339,pos
CVE-2017-5647,https://github.com/apache/tomcat85,f5e06b8c743b1daa9eb5e817863958b6b320e044,pos
CVE-2011-5062,https://github.com/apache/tomcat55,644dfdf96cf82fcd2a2046d93f2b5495f7e94584,pos
CVE-2012-0022,https://github.com/apache/tomcat70,0c5d3a903598abd7c7ebe1b00e27a6574339c417,pos
CVE-2011-1184,https://github.com/apache/tomcat,639e20992a66d7a42fb59c974db91c8a0f730a1e,pos
CVE-2016-0785,https://github.com/apache/struts,15857a69e7baf3675804495a5954cd0756ac8364,pos
CVE-2018-11039,https://github.com/spring-projects/spring-framework,f2694a8ed93f1f63f87ce45d0bb638478b426acd,pos
CVE-2007-0450,https://github.com/apache/tomcat,1735d7f55094c3775c7d94e4f8568336dbe1a738,pos
CVE-2018-12544,https://github.com/vert-x3/vertx-web,d814d22ade14bafec47c4447a4ba9bff090f05e,pos
CVE-2016-1182,https://github.com/kawasima/struts1-forever,eda3a79907ed8fcb0387a0496d0cb14332f250e8,pos
CVE-2015-5347,https://github.com/apache/wicket,dffba2ce410ec7e917ad350d3528af4df67bc348,pos
CVE-2017-12617,https://github.com/apache/tomcat85,d5b170705d24c386d76038e5989045c89795c28c,pos
CVE-2013-6407,https://github.com/apache/lucene-solr,f230486ce6707762c1a6e81655d0fac52887906d,pos
CVE-2017-5638,https://github.com/apache/struts,352306493971e7d5a756d61780d57a76eb1f519a,pos
CVE-2011-2204,https://github.com/apache/tomcat,763a56b45999653ce648a18462b8a826809215b1,pos
HADOOP-14246,https://github.com/apache/hadoop,f20aa38a1de73dd4a0b3a5b30636e8af246cd36,pos
CVE-2017-7525,https://github.com/FasterXML/jackson-databind,ddfddfba6414adbecaff99684ef66eebd3a92e92,pos
CVE-2014-0227,https://github.com/apache/tomcat,593a2447e6ebe465585cfa07e93b5635dffa1c70,pos
CVE-2018-12023,https://github.com/FasterXML/jackson-databind,28badf7ef60ac3e7ef151cd8e8ec010b8479226,pos
CVE-2015-5204,https://github.com/apache/cordova-plugin-file-transfer,8fcdb1aa3deb892691b44bdf57e8d780da09e2a4,pos
CVE-2017-5651,https://github.com/apache/tomcat85,494429ca210641b6b7affe89a2b0a6c0ff70109b,pos
CVE-2017-7661,https://github.com/apache/cxf-fediz,acdbe8c213576792dd95d87315bcc181ea61b57f,pos
CVE-2013-1966,https://github.com/apache/struts,7e6f641ebb142663cbd1653dc49bed725edf7f56,pos
