cve_id,repolink,commit_id,class
CVE-2009-0038,https://github.com/apache/geronimo,f8a612df7b06729bfd6c826e1a110d4bb40dc1f5,pos
CVE-2015-5348,https://github.com/apache/camel,a68434c258cdcd30587ae7adc5dabbac43eadbbf,pos
CVE-2017-12612,https://github.com/apache/spark,9952b53b57498852cba799b47f00238e52114c7c,pos
CVE-2014-0230,https://github.com/apache/tomcat70,b1c8477e3e3ee635d19cc4d5987c2b157431e0c1,pos
CVE-2016-0779,https://github.com/apache/tomee,58cdbbef9c77ab2b44870f9d606593b49cde76d9,pos
CVE-2018-8025,https://github.com/apache/hbase,0c42acbdf86d08af3003105a26a2201f75f2e2c,pos
CVE-2015-0201,https://github.com/spring-projects/spring-framework,dc5b5ca8ee09c890352f89b2dae58bc0132d6545,pos
GEODE-4270,https://github.com/apache/geode,80ad2d70435fb255a8a2d08c8866fbb30a7bedd3,pos
CVE-2018-1272,https://github.com/spring-projects/spring-framework,ab2410c754b67902f002bfcc0c3895bd7772d39,pos
CVE-2016-5018,https://github.com/apache/tomcat80,3adf2d614bce0fb9587b0eb7a4a9fbb7ac8e6d82,pos
CVE-2013-1879,https://github.com/apache/activemq,148ca81dcd8f14cfe2ff37012fd1aa42518f02dc,pos
CVE-2013-2134,https://github.com/apache/struts,8b4fc81daeea3834bcbf73de5f48d0021917aa3,pos
CVE-2016-6801,https://github.com/apache/jackrabbit,f05620fb3f4c72429c9856ab7f63a9ac8ca90acf,pos
CVE-2012-6612,https://github.com/apache/lucene-solr,f230486ce6707762c1a6e81655d0fac52887906d,pos
CVE-2018-11041,https://github.com/cloudfoundry/uaa,7d750e036cd52c5d30e73e28cbcae23126d7154,pos
CVE-2014-0096,https://github.com/apache/tomcat,970c23bfd24dfa1dcb86ed917e6c8b47dcfb4433,pos
CVE-2015-5348,https://github.com/apache/camel,13e43c1412ad72d99030b4eb4cb72c84fa57d5ff,pos
CVE-2013-2134,https://github.com/apache/struts,711cf0201cdd319a38cf29238913312355db29ba,pos
CVE-2016-0714,https://github.com/apache/tomcat70,ff1b659dc366a2ad47cd8f7e3544c796a1b15e46,pos
CVE-2016-6816,https://github.com/apache/tomcat80,779d5d34e68e50d2f721897050b147106992f566,pos
CVE-2014-0096,https://github.com/apache/tomcat70,5c545da226b3c71ed9603c38ad2de88057778c1b,pos
HADOOP-14246,https://github.com/apache/hadoop,4dd6206547de8f694532579e37ba8103bafaeb1,pos
CVE-2018-1305,https://github.com/apache/tomcat,3e54b2a6314eda11617ff7a7b899c251e222b1a1,pos
CVE-2013-4002,https://github.com/apache/xerces2-j,628cbc7142ef9acfb61b8e571aab63504235849,pos
CVE-2016-0714,https://github.com/apache/tomcat70,79e8ad03404c131009811855f9a30d8d01c0c736,pos
CVE-2016-6795,https://github.com/apache/struts,030ffa33543f8953306ed0c0dc815c7fb74d7129,pos
CVE-2017-14735,https://github.com/nahsra/antisamy,82da009e733a989a57190cd6aa1b6824724f6d36,pos
CVE-2010-1632,https://github.com/apache/axis2-java,dbb2a3d37baf651f34b3bb064badb0e2c377f46b,pos
CVE-2018-7489,https://github.com/FasterXML/jackson-databind,6799f8f10cc78e9af6d443ed6982d00a13f2e7d2,pos
CVE-2017-7660,https://github.com/apache/lucene-solr,2f5ecbcf9ed7a3a4fd37b5c55860ad8eace1bea,pos
CVE-2018-1000114,https://github.com/jenkinsci/promoted-builds-plugin,9b99b9427cc4f692644f929e70f3e7b2180b11c5,pos
HADOOP-15212,https://github.com/apache/hadoop,2dd960de983a30bf0d9ee957bdb09f825f9d40a,pos
CVE-2018-15756,https://github.com/spring-projects/spring-framework,044772641d12b9281185f6cf50f8485b8747132,pos
CVE-2018-8041,https://github.com/apache/camel,a0d25d9582c6ee85e9567fa39413df0b4f02ef7,pos
HADOOP-12001,https://github.com/apache/hadoop,98f9d6fee112d95aab680fc7f27b815b2e698a5,pos
CVE-2017-15695,https://github.com/apache/geode,954ccb545d24a9c9a35cbd84023a4d7e07032de0,pos
CVE-2018-1000861,https://github.com/jenkinsci/jenkins,47f38d714c99e1841fb737ad1005618eb26ed852,pos
CVE-2018-1000109,https://github.com/jenkinsci/google-play-android-publisher-plugin,f81b058289caf3332ae40d599a36a3665b1fa13c,pos
CVE-2015-5211,https://github.com/spring-projects/spring-framework,a95c3d820dbc4c3ae752f1b3ee22ee860b162402,pos
