cve_id,repolink,commit_id,class
CVE-2018-17186,https://github.com/apache/syncope,bdb6a180dcae6f1baaff16619cb906b7292da0d,pos
CVE-2014-3558,https://github.com/hibernate/hibernate-validator,fd4eaed7fb930db6a5e4c03742b4b3adcfecc90e,pos
CVE-2017-1000390,https://github.com/jenkinsci/tikal-multijob-plugin,3e6ab85019334a5b2a438264afdebe439cfc82b4,pos
CVE-2015-5344,https://github.com/apache/camel,4491c080cb6c8659fc05441e49307b7d4349aa56,pos
CVE-2015-5346,https://github.com/apache/tomcat80,c39b7ffc2145644f7f3cf9e3cd4aada5048e56a0,pos
HDFS-10276,https://github.com/apache/hadoop,3e4c7906c2cf5c3e4c708fc56b670fa788e8cec,pos
CVE-2015-2080,https://github.com/eclipse/jetty.project,3e7b5f0fa918633ec24bd1bc23d6ee76d32c7729,pos
CVE-2016-5641,https://github.com/swagger-api/swagger-codegen,56b2b4f2ebecf788fb30d385b3a91e8e1a72296d,pos
CVE-2018-17184,https://github.com/apache/syncope,73aed0a741b1255f45893e3cada650147335073,pos
CVE-2017-8028,https://github.com/spring-projects/spring-ldap,08e8ae289bbd1b581986c7238604a147119c1336,pos
CVE-2018-8039,https://github.com/apache/cxf,8ed6208f987ff72e4c4d2cf8a6b1ec9b27575d4,pos
CVE-2016-6796,https://github.com/apache/tomcat80,66e227e0c73ea2f7e93cee9340b580912d580f5d,pos
CVE-2016-8749,https://github.com/apache/camel,d4102512147eca2af21c3b6ed63a67d852f4e66,pos
CVE-2016-4437,https://github.com/apache/shiro,64d9f8341e1aa7ef1a29744e16ea7c578ca5deee,pos
CVE-2013-2115,https://github.com/apache/struts,d934c6e7430b7b98e43a0a085a2304bd31a75c3d,pos
CVE-2018-1999046,https://github.com/jenkinsci/jenkins,6867e4469525d16319b1bae9c840b933fe4e23c4,pos
CVE-2014-0119,https://github.com/apache/tomcat,769477b9bc8442db3f571385fa0c3e206242cbf1,pos
CVE-2015-7940,http://git.bouncycastle.org/repositories/bc-java,e25e94a046a6934819133886439984e2fecb2b04,pos
CVE-2017-7675,https://github.com/apache/tomcat,cf181edc9a8c239cde704cffc3c503425bdcae2b,pos
CVE-2015-5174,https://github.com/apache/tomcat70,5ea5171b735ab0c636850e23e154fc957b0ab39d,pos
CVE-2017-15719,https://github.com/sebfz1/wicket-jquery-ui,42294cc890536459b13cf16844cd65cccf66578,pos
CVE-2011-5063,https://github.com/apache/tomcat,639e20992a66d7a42fb59c974db91c8a0f730a1e,pos
CVE-2013-0158,https://github.com/jenkinsci/jenkins,4895eaafca468b7f0f1a3166b2fca7414f0d5da5,pos
CVE-2018-11041,https://github.com/cloudfoundry/uaa,8a599448781acd481aa9dab1b0bde3424e00ced,pos
CVE-2015-5348,https://github.com/apache/camel,5ea0a6f6c6a54f1cddf9691a99b0c237afc95348,pos
CVE-2018-15761,https://github.com/cloudfoundry/uaa,3f0730a015d10166de23b7e036743c185f0576a6,pos
CVE-2011-4461-JETTY,https://github.com/eclipse/jetty.project,d0b81a185c260ffceecb9d7470b3ddfbfeda4c11,pos
CVE-2011-1088,https://github.com/apache/tomcat,5c8560f3054982abaa476d87ec031c439d58d66e,pos
CVE-2008-5518,https://github.com/apache/geronimo,67dda0760bb0925ead201ddd5d809ff53686d63f,pos
CVE-2014-3682,https://github.com/kiegroup/jbpm-designer,69d8f6b7a099594bd0536f88d52875387585708,pos
CVE-2017-1000400,https://github.com/jenkinsci/jenkins,b2083a387a5bdb6f7ee7f7c81a1f6312aca2a558,pos
CVE-2016-0762,https://github.com/apache/tomcat85,d79c63d424fe6b225678416343b9ce106dec947c,pos
CVE-2015-5174,https://github.com/apache/tomcat80,50f0179c78721e7fc60f679d8af9b8889ab1f106,pos
CVE-2016-8749,https://github.com/apache/camel,7567488f844f01d72840f7ab6ca18114a11f20d,pos
CVE-2013-4330,https://github.com/apache/camel,27a9752a565fbef436bac4fcf22d339e3295b2a,pos
CVE-2015-5346,https://github.com/apache/tomcat,04164c1f01b973e548d95511d417f414ca723cb8,pos
