cve_id,repolink,commit_id,class
CVE-2016-3082,https://github.com/apache/struts,6bd694b7980494c12d49ca1bf39f12aec3e03e2f,pos
CVE-2018-11797,https://github.com/apache/pdfbox,a6deb9d7ffec79986cac82345db724b343ca3e5,pos
CVE-2016-8745,https://github.com/apache/tomcat85,16a57bc885e212839f1d717b94b01d154a36943a,pos
CVE-2018-15761,https://github.com/cloudfoundry/uaa,95b7d9e7fae534a362b98de1df5bf501cd52c481,pos
CVE-2018-12538,https://github.com/eclipse/jetty.project,a0b8321ef452dddff9bc6c14e3ac0108239bfa2c,pos
CVE-2011-2481,https://github.com/apache/tomcat,81bb49ad58fc7b1177a86ba82abf0271d07ceeb7,pos
CVE-2018-1321,https://github.com/apache/syncope,717289bc10b6f3b204cb6d14881f530174c6235,pos
CVE-2017-5664,https://github.com/apache/tomcat,7d93527254d9e9371b342800617f20d13c8b85ad,pos
CVE-2018-8010,https://github.com/apache/lucene-solr,96f079b4b47eaadff65c7aaf0e5bafe68e30ec3,pos
CVE-2018-1000054,https://github.com/jenkinsci/ccm-plugin,066cb43b4413b3490d822ec8b8a32072ebd213ca,pos
CVE-2018-1199,https://github.com/spring-projects/spring-security,cb8041ba67635edafcc934498ef82707157fd22,pos
CVE-2016-6637,https://github.com/cloudfoundry/uaa,703542183b14b3ef1e04d68d83484d9eaaeb2f0,pos
CVE-2016-1000339,https://github.com/bcgit/bc-java,413b42f4d770456508585c830cfcde95f9b0e93b,pos
CVE-2018-1000548,https://github.com/umlet/umlet,e1c4cc6ae692cc8d1c367460dbf79343e996f9bd,pos
CVE-2015-2913,https://github.com/orientechnologies/orientdb,668ece96be210e742a4e2820a3085b215cf55104,pos
CVE-2017-3156,https://github.com/apache/cxf,e66ce235,pos
CVE-2014-3529,https://github.com/apache/poi,6050a68d5adfb4ffef1edb778add09bcee32d1c3,pos
CVE-2017-5664,https://github.com/apache/tomcat80,e070a31ec81b56377822e44883c64abb41f36a3b,pos
CVE-2015-6644,https://github.com/bcgit/bc-java,25aca54734b861ef109ac4943c4a5f98c0c1b885,pos
CVE-2010-0432,https://github.com/apache/ofbiz,34125e42d1db74064482c296c871e11c92dc4527,pos
CVE-2018-15758,https://github.com/spring-projects/spring-security-oauth,f92223afc71687bd3156298054903f50aa71fbf,pos
CVE-2018-1271,https://github.com/spring-projects/spring-framework,0e28bee0f155b9bf240b4bafc4646e4810cb23f,pos
CVE-2018-12972,https://github.com/OpenTSDB/opentsdb,a6a9ec4bc8a526951bc25bb19a145782bafaa8b0,pos
CVE-2018-1325,https://github.com/sebfz1/wicket-jquery-ui,2fec03dbe2f6e8808f4bdc6b3195dff3e44f520,pos
CVE-2012-3506,https://github.com/apache/ofbiz,1dcaab7f58c3f639c9e94b77861cb8f80c546b3c,pos
AMQP-590,https://github.com/spring-projects/spring-amqp,4150f107e60cac4a7735fcf7cb4c1889a0cbab6,pos
CVE-2018-8025,https://github.com/apache/hbase,bf25c1cb7221178388baaa58f0b16a408e151a6,pos
CVE-2018-18389,https://github.com/neo4j/neo4j,46de5d01ae2741ffe04c36270fc62c6d490f65c9,pos
CVE-2018-8041,https://github.com/apache/camel,4580e4d6c65cfd544c1791c824b5819477c583c,pos
CVE-2012-2098,https://github.com/apache/commons-compress,6e95697e783767f3549f00d7d2e1b002eac4a3d4,pos
CVE-2018-1331,https://github.com/apache/storm,e3652b44a377436256f77a2749ed133bbafd2fb,pos
CVE-2016-6797,https://github.com/apache/tomcat,2859ac3eae132383cb6f3f2042e25d7a4a281b0d,pos
CVE-2014-0230,https://github.com/apache/tomcat,c1357e649641844109711d60cacb98e4b5fcd3cb,pos
AMQP-590,https://github.com/spring-projects/spring-amqp,462dcb6f1f93d54923daffb9729c1c8519576c08,pos
CVE-2018-8018,https://github.com/apache/ignite,82a7b8209fcf56971d12cb10410a38ed632215b,pos
CVE-2017-4995-JK,https://github.com/FasterXML/jackson-databind,60d459cedcf079c6106ae7da2ac562bc32dcabe1,pos
CVE-2017-12617,https://github.com/apache/tomcat85,46dfedbc0523d7182be97f4244d7b6c942164485,pos
CVE-2014-3527,https://github.com/spring-projects/spring-security,2cb99f079152ac05cee5c90457c7feb3bb2de55,pos
CVE-2017-1000502,https://github.com/jenkinsci/ec2-plugin,180f7d0eae6031d67259a5d86d9d7d382f9eb05b,pos
CVE-2016-3087,https://github.com/apache/struts,6bd694b7980494c12d49ca1bf39f12aec3e03e2f,pos
CVE-2013-7398,https://github.com/AsyncHttpClient/async-http-client,3c9152e2c75f7e8b654beec40383748a14c6b51b,pos
CVE-2015-5262,https://github.com/apache/httpcomponents-client,09027e7286974bf6b61f4106395da2623121db8d,pos
CVE-2017-7660,https://github.com/apache/lucene-solr,e912b7cb5c68fbb87b874d41068cf5a3aea17da0,pos
CVE-2018-1258,https://github.com/spring-projects/spring-security,fed15f2b01b763158f6650afa13059203366974,pos
CVE-2015-1833,https://github.com/apache/jackrabbit,89c5c4ed6ab250ad609829517f167d2dbe0abdd0,pos
CVE-2012-0391,https://github.com/apache/struts,5f54b8d087f5125d96838aafa5f64c2190e6885b,pos
CVE-2010-0684,https://github.com/apache/activemq,9dc43f3ffe85c9c56faee235a21f23bfceb865c8,pos
CVE-2016-8739,https://github.com/apache/cxf,d9e2a6e7,pos
CVE-2018-17186,https://github.com/apache/syncope,a0f35f45f8ca5c98853ae8477fb2db81a84709a,pos
CVE-2017-12617,https://github.com/apache/tomcat70,bbcbb749c75056a2781f37038d63e646fe972104,pos
CVE-2017-7669,https://github.com/apache/hadoop,bbe3b0857d383c5e4dc4a7ade90a88a3e24338b,pos
