cve_id,repolink,commit_id,class
CVE-2017-9804,https://github.com/apache/struts,3fddfb6eb562d597c935084e9e81d43ed6bcd02,pos
CVE-2018-1313,https://github.com/apache/derby,a2027c64e185a9ce46929f352e2db03371c1f95,pos
CVE-2017-5644,https://github.com/apache/poi,3a328aa220f6979f9805f658ae33244d153beaa7,pos
CVE-2017-12631,https://github.com/apache/cxf-fediz,e7127129dbc0f4ee83985052085e185e750cebbf,pos
CVE-2017-5664,https://github.com/apache/tomcat85,3242efea525df01d15da6e90ea69a9a21b10b454,pos
HADOOP-12751,https://github.com/apache/hadoop,d2531df1e87064be388e6fa6cb85f3729e87a2f,pos
CVE-2017-12196,https://github.com/undertow-io/undertow,8804170ce3186bdd83b486959399ec7ac0f59d0f,pos
CVE-2018-1271,https://github.com/spring-projects/spring-framework,b9ebdaaf3710db473a2e1fec8641c316483a22a,pos
CVE-2016-2173,https://github.com/spring-projects/spring-amqp,4150f107e60cac4a7735fcf7cb4c1889a0cbab6c,pos
CVE-2016-6637,https://github.com/cloudfoundry/uaa,f3d8a9e1ee1acac5bf1f8487ac9461f4cf4505c,pos
CVE-2014-0230,https://github.com/apache/tomcat,e28dd578fad90a6d5726ec34f3245c9f99d909a5,pos
CVE-2017-1000398,https://github.com/jenkinsci/jenkins,da06fd471cea79123821c778228eeb08e1cedcc7,pos
CVE-2011-2481,https://github.com/apache/tomcat,8fa210147ffd98e8971cba56395726cc4a893ad7,pos
CVE-2016-8749,https://github.com/apache/camel,ccf149c76bf37adc5977dc626e141a14e60b5ae,pos
CVE-2018-1335,https://github.com/apache/tika,e82c2efd2b1ac731b6954634741b70ecf0ed6f01,pos
CVE-2017-15695,https://github.com/apache/geode,aa469239860778eb46e09dd7b390aee08f152480,pos
CVE-2015-2080,https://github.com/eclipse/jetty.project,4df5647f6dfdc5fa7abb812afe9290d60b17c098,pos
CVE-2017-7669,https://github.com/apache/hadoop,0319e74c2512d47d47ab9df834f5b6455be7d968,pos
CVE-2015-1427,https://github.com/elastic/elasticsearch,4e952b2d75de6ca4caf4b6743462714f3b60d07f,pos
CVE-2018-11786,https://github.com/apache/karaf,24fb477ea886e8f294dedbad98d2a2c4cb2a44f9,pos
PDFBOX-3341,https://github.com/apache/pdfbox,e981ef70920073e3d4062b5bee504ca06d628cc0,pos
CVE-2018-1257,https://github.com/spring-projects/spring-framework,ff2228fdaf131d57b5c8c5918ee8d07c6dd9bba,pos
CVE-2014-3558,https://github.com/hibernate/hibernate-validator,e8c42b689df8c6752d635d02c6518da3fece3870,pos
CVE-2015-7559,https://github.com/apache/activemq,338a74dfa42a7b19d39adecacfa5f626a050e807,pos
CVE-2016-6801,https://github.com/apache/jackrabbit,30318d5aef7bf494e579a86f45c79b18b204a997,pos
CVE-2018-1305,https://github.com/apache/tomcat,4d637bc3986e5d09b9363e2144b8ba74fa6eac3a,pos
CVE-2018-1275,https://github.com/spring-projects/spring-framework,d3acf45ea4db51fa5c4cbd0bc0e7b6d9ef805e6,pos
CVE-2018-8010,https://github.com/apache/lucene-solr,6c4e45e28494d4d4d04fb89852d18c86fa3d5f8,pos
CVE-2016-6801,https://github.com/apache/jackrabbit,43accb855897b0d82393d47420e25a1e4a569211,pos
CVE-2016-6797,https://github.com/apache/tomcat70,b3406e6c318378cbf440f902f9fdbb8b440aef4e,pos
CVE-2014-0003,https://github.com/apache/camel,c6de749e9b3c7b61861c5480e91550290585224,pos
CVE-2018-1000125,https://github.com/inversoft/prime-jwt,0d94dcef0133d699f21d217e922564adbb83a227,pos
CVE-2014-0074,https://github.com/apache/shiro,9137e6cc45922b529fb776c6857647a3935471bb,pos
CVE-2018-11307,https://github.com/FasterXML/jackson-databind,27b4defc270454dea6842bd9279f17387eceb73,pos
CVE-2018-8026,https://github.com/apache/lucene-solr,e21d4937e0637c7b7949ac463f331da9a42c07f,pos
CVE-2018-12022,https://github.com/FasterXML/jackson-databind,28badf7ef60ac3e7ef151cd8e8ec010b8479226,pos
CVE-2017-14063,https://github.com/AsyncHttpClient/async-http-client,eb9e3347e45319be494db24d285a2aee4396f5d3,pos
CVE-2018-8030,https://github.com/apache/qpid-broker-j,025b48f3193e2b10b1c41d2bc3bcfc9cfc238a27,pos
CVE-2017-15709,https://github.com/apache/activemq,8ff18c5e254bf43395f2e0d7e3a1092b33ec646,pos
CVE-2011-1088,https://github.com/apache/tomcat,0ff4905158b77787a7f3aca55c9dec93456665dc,pos
CVE-2011-3190,https://github.com/apache/tomcat70,90ec9675fa080e22df5f9e3e7019a19eb2faec14,pos
CVE-2018-11776,https://github.com/apache/struts,b3bad5ea44f3fd9edb2cb491192c5900f46d45d,pos
CVE-2013-6430,https://github.com/spring-projects/spring-framework,7a7df6637478607bef0277bf52a4e0a03e20a248,pos
CVE-2018-1000068,https://github.com/jenkinsci/jenkins,8830d68f5fe21f344be3496984bc4470bfcd0564,pos
CVE-2013-0177,https://github.com/apache/ofbiz,5f186ec923d91612d0873bf0d92609d6a379511a,pos
CVE-2012-0391,https://github.com/apache/struts,b4265d369dc29d57a9f2846a85b26598e83f3892,pos
CVE-2015-5204,https://github.com/apache/cordova-plugin-file-transfer,ad6647120db12f0e67ee4a952a71ea494a39a475,pos
CVE-2018-11041,https://github.com/cloudfoundry/uaa,d17b23fc3bf9b86f111774925afadfced75315c,pos
CVE-2017-12610,https://github.com/apache/kafka,0b4daa4bf48517b4b3e9cda11692e80ade620b0,pos
CVE-2016-6816,https://github.com/apache/tomcat85,f96f5751d418ae5a2f550be040daf9c5f7d99256,pos
CVE-2017-8032,https://github.com/cloudfoundry/uaa,2c10c43f04cf31e9f8f496cd218bfc773dfc149,pos
COLLECTIONS-580,https://github.com/apache/commons-collections,5ec476b0b756852db865b2e442180f091f8209ee,pos
CVE-2015-0201,https://github.com/spring-projects/spring-framework,d63cfc8eebc396be009e733a81ebb4c984811f6e,pos
CVE-2016-5018,https://github.com/apache/tomcat85,648122fef84d3b43223e0b5ae668f84719dada0a,pos
CVE-2014-9970,https://github.com/jboss-fuse/jasypt,8e62852a8018978ee19d39056c650fb66ffa0ff6,pos
CVE-2016-5018,https://github.com/apache/tomcat,a6b1ebc246b91b854237e5aad3dfd2b5460ea282,pos
CVE-2015-5346,https://github.com/apache/tomcat,83679b99cd40caa401d173c8f8e72fc98eb5d5be,pos
HADOOP-12751,https://github.com/apache/hadoop,829a2e4d271f05afb209ddc834cd4a0e85492ed,pos
JAVAMELODY-252,https://github.com/javamelody/javamelody,00ff3490878e78f3f8c9eb65efb054f85f6058f8,pos
CVE-2009-0039,https://github.com/apache/geronimo,aa0c2c26dde8930cad924796af7c17a13d236b16,pos
CVE-2014-0002,https://github.com/apache/camel,2ec54fa0c13ae65bdcccff764af081a79fcc05f,pos
CVE-2016-6651,https://github.com/cloudfoundry/uaa,0ed081c9b515014a21954db0dc03a3ddbb30fac,pos
